,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
2538,2023-03-31 10:58:00.162335,"(-406.0, 327.0, -8.0)","(-463.0, 927.0, 1566.0)","(-361.0, -135.0, 140.0)","(-468.0, -330.0, -80.0)"
2539,2023-03-31 10:58:00.181351,"(-405.0, 270.0, -4.0)","(-526.0, 910.0, 1542.0)","(-349.0, -178.0, 123.0)","(-408.0, -265.0, -94.0)"
2540,2023-03-31 10:58:00.200735,"(-476.0, 272.0, -32.0)","(-507.0, 897.0, 1515.0)","(-384.0, -164.0, 113.0)","(-469.0, -292.0, -57.0)"
2541,2023-03-31 10:58:00.200806,"(-459.0, 244.0, -41.0)","(-527.0, 907.0, 1490.0)","(-388.0, -117.0, 125.0)","(-503.0, -239.0, -64.0)"
2542,2023-03-31 10:58:00.220793,"(-425.0, 234.0, -26.0)","(-526.0, 923.0, 1522.0)","(-417.0, -75.0, 123.0)","(-475.0, -202.0, -17.0)"
2543,2023-03-31 10:58:00.240198,"(-465.0, 214.0, -60.0)","(-510.0, 946.0, 1480.0)","(-429.0, -51.0, 152.0)","(-528.0, -208.0, -5.0)"
2544,2023-03-31 10:58:00.259904,"(-455.0, 163.0, -82.0)","(-427.0, 994.0, 1408.0)","(-412.0, 12.0, 87.0)","(-524.0, -178.0, 9.0)"
2545,2023-03-31 10:58:00.280136,"(-451.0, 170.0, -75.0)","(-483.0, 956.0, 1407.0)","(-371.0, 59.0, 123.0)","(-497.0, -156.0, -9.0)"
2546,2023-03-31 10:58:00.280228,"(-440.0, 110.0, -125.0)","(-474.0, 990.0, 1423.0)","(-332.0, 80.0, 119.0)","(-475.0, -77.0, 8.0)"
2547,2023-03-31 10:58:00.299944,"(-442.0, 120.0, -101.0)","(-478.0, 1024.0, 1408.0)","(-343.0, 99.0, 100.0)","(-426.0, -67.0, 23.0)"
2548,2023-03-31 10:58:00.320073,"(-425.0, 108.0, -155.0)","(-463.0, 1002.0, 1362.0)","(-325.0, 150.0, 91.0)","(-393.0, -11.0, 2.0)"
2549,2023-03-31 10:58:00.340345,"(-422.0, 80.0, -123.0)","(-446.0, 998.0, 1316.0)","(-338.0, 149.0, 63.0)","(-402.0, -56.0, 66.0)"
2550,2023-03-31 10:58:00.360414,"(-382.0, 111.0, -168.0)","(-454.0, 1013.0, 1349.0)","(-251.0, 180.0, 68.0)","(-365.0, -16.0, 70.0)"
2551,2023-03-31 10:58:00.360494,"(-296.0, 22.0, -169.0)","(-410.0, 969.0, 1286.0)","(-231.0, 181.0, 87.0)","(-329.0, -14.0, 34.0)"
2552,2023-03-31 10:58:00.379881,"(-332.0, -16.0, -120.0)","(-334.0, 888.0, 1275.0)","(-213.0, 173.0, 39.0)","(-341.0, 12.0, 21.0)"
2553,2023-03-31 10:58:00.399409,"(-265.0, -26.0, -122.0)","(-363.0, 908.0, 1238.0)","(-194.0, 197.0, 26.0)","(-272.0, 59.0, 22.0)"
2554,2023-03-31 10:58:00.419432,"(-282.0, -4.0, -110.0)","(-318.0, 871.0, 1217.0)","(-162.0, 162.0, 29.0)","(-226.0, 25.0, 32.0)"
2555,2023-03-31 10:58:00.439802,"(-211.0, -51.0, -157.0)","(-306.0, 846.0, 1236.0)","(-146.0, 171.0, -10.0)","(-190.0, 31.0, 27.0)"
2556,2023-03-31 10:58:00.439888,"(-179.0, -36.0, -121.0)","(-302.0, 814.0, 1222.0)","(-122.0, 98.0, -22.0)","(-215.0, 35.0, 5.0)"
2557,2023-03-31 10:58:00.460163,"(-198.0, -55.0, -75.0)","(-272.0, 775.0, 1209.0)","(-115.0, 81.0, -37.0)","(-180.0, 54.0, -6.0)"
2558,2023-03-31 10:58:00.480387,"(-157.0, -83.0, -57.0)","(-249.0, 728.0, 1206.0)","(-88.0, 59.0, -26.0)","(-133.0, 51.0, -83.0)"
2559,2023-03-31 10:58:00.500388,"(-138.0, -37.0, -37.0)","(-251.0, 758.0, 1183.0)","(-106.0, 29.0, -44.0)","(-151.0, 5.0, -66.0)"
2560,2023-03-31 10:58:00.520264,"(-126.0, 23.0, 6.0)","(-240.0, 713.0, 1172.0)","(-81.0, 7.0, 9.0)","(-137.0, 11.0, -84.0)"
2561,2023-03-31 10:58:00.520360,"(-112.0, 23.0, -4.0)","(-214.0, 702.0, 1120.0)","(-94.0, -82.0, -34.0)","(-122.0, -40.0, -155.0)"
2562,2023-03-31 10:58:00.540395,"(-89.0, 34.0, 37.0)","(-204.0, 714.0, 1096.0)","(-97.0, -86.0, -61.0)","(-128.0, -31.0, -135.0)"
2563,2023-03-31 10:58:00.560842,"(-145.0, 55.0, 97.0)","(-203.0, 715.0, 1066.0)","(-55.0, -135.0, -80.0)","(-127.0, -108.0, -155.0)"
2564,2023-03-31 10:58:00.581116,"(-115.0, 116.0, 74.0)","(-214.0, 738.0, 1090.0)","(-61.0, -95.0, -47.0)","(-103.0, -129.0, -186.0)"
2565,2023-03-31 10:58:00.581202,"(-93.0, 146.0, 46.0)","(-232.0, 726.0, 1083.0)","(-54.0, -163.0, -37.0)","(-141.0, -160.0, -170.0)"
2566,2023-03-31 10:58:00.600128,"(-72.0, 170.0, 94.0)","(-178.0, 766.0, 1028.0)","(-66.0, -196.0, 16.0)","(-141.0, -174.0, -192.0)"
2567,2023-03-31 10:58:00.620412,"(-64.0, 183.0, 57.0)","(-199.0, 807.0, 1065.0)","(-33.0, -195.0, 3.0)","(-107.0, -214.0, -175.0)"
2568,2023-03-31 10:58:00.640657,"(-77.0, 182.0, 105.0)","(-182.0, 785.0, 1055.0)","(-11.0, -207.0, -20.0)","(-109.0, -182.0, -174.0)"
2569,2023-03-31 10:58:00.660759,"(-68.0, 236.0, 75.0)","(-158.0, 797.0, 1109.0)","(6.0, -252.0, 28.0)","(-80.0, -199.0, -164.0)"
2570,2023-03-31 10:58:00.660848,"(-70.0, 212.0, 83.0)","(-126.0, 811.0, 1083.0)","(-9.0, -219.0, 52.0)","(-115.0, -231.0, -212.0)"
2571,2023-03-31 10:58:00.680882,"(-59.0, 225.0, 84.0)","(-128.0, 842.0, 1151.0)","(-9.0, -209.0, 22.0)","(-82.0, -269.0, -163.0)"
2572,2023-03-31 10:58:00.700899,"(-80.0, 199.0, 72.0)","(-67.0, 820.0, 1168.0)","(-11.0, -242.0, 15.0)","(-105.0, -233.0, -165.0)"
2573,2023-03-31 10:58:00.721015,"(-127.0, 252.0, 79.0)","(-78.0, 848.0, 1235.0)","(-43.0, -228.0, -30.0)","(-134.0, -285.0, -180.0)"
2574,2023-03-31 10:58:00.741124,"(-77.0, 277.0, 85.0)","(-117.0, 844.0, 1241.0)","(-54.0, -256.0, 32.0)","(-111.0, -226.0, -160.0)"
2575,2023-03-31 10:58:00.741219,"(-119.0, 248.0, 43.0)","(-84.0, 833.0, 1240.0)","(-16.0, -243.0, 30.0)","(-124.0, -267.0, -225.0)"
2576,2023-03-31 10:58:00.761571,"(-80.0, 229.0, 83.0)","(-103.0, 834.0, 1221.0)","(-59.0, -277.0, 59.0)","(-135.0, -268.0, -201.0)"
2577,2023-03-31 10:58:00.781777,"(-57.0, 261.0, 40.0)","(-91.0, 862.0, 1183.0)","(12.0, -231.0, 63.0)","(-104.0, -311.0, -218.0)"
2578,2023-03-31 10:58:00.802190,"(-53.0, 289.0, 72.0)","(-62.0, 866.0, 1175.0)","(15.0, -236.0, 50.0)","(-102.0, -278.0, -208.0)"
2579,2023-03-31 10:58:00.822478,"(-58.0, 224.0, 96.0)","(28.0, 832.0, 1170.0)","(-4.0, -240.0, 46.0)","(-118.0, -249.0, -182.0)"
2580,2023-03-31 10:58:00.822563,"(-65.0, 269.0, 77.0)","(68.0, 783.0, 1131.0)","(-43.0, -257.0, 39.0)","(-104.0, -306.0, -162.0)"
2581,2023-03-31 10:58:00.842674,"(-61.0, 292.0, 26.0)","(106.0, 696.0, 1101.0)","(-36.0, -283.0, 48.0)","(-105.0, -301.0, -171.0)"
2582,2023-03-31 10:58:00.862644,"(-41.0, 283.0, 69.0)","(142.0, 675.0, 1070.0)","(-26.0, -240.0, 35.0)","(-168.0, -339.0, -201.0)"
2583,2023-03-31 10:58:00.882988,"(-35.0, 282.0, 65.0)","(135.0, 651.0, 1048.0)","(-68.0, -261.0, 69.0)","(-150.0, -278.0, -190.0)"
2584,2023-03-31 10:58:00.883069,"(-73.0, 314.0, 79.0)","(117.0, 664.0, 1130.0)","(-59.0, -289.0, 59.0)","(-163.0, -323.0, -164.0)"
2585,2023-03-31 10:58:00.903212,"(-93.0, 328.0, 58.0)","(119.0, 685.0, 1172.0)","(-77.0, -330.0, 68.0)","(-211.0, -375.0, -193.0)"
2586,2023-03-31 10:58:00.922963,"(-155.0, 328.0, 108.0)","(159.0, 770.0, 1194.0)","(-182.0, -311.0, 53.0)","(-235.0, -377.0, -152.0)"
2587,2023-03-31 10:58:00.942846,"(-208.0, 362.0, 84.0)","(148.0, 741.0, 1221.0)","(-149.0, -271.0, 80.0)","(-272.0, -363.0, -153.0)"
2588,2023-03-31 10:58:00.963124,"(-212.0, 351.0, 106.0)","(194.0, 715.0, 1226.0)","(-180.0, -270.0, 113.0)","(-248.0, -397.0, -166.0)"
2589,2023-03-31 10:58:00.963192,"(-257.0, 420.0, 70.0)","(138.0, 719.0, 1190.0)","(-249.0, -262.0, 123.0)","(-308.0, -424.0, -139.0)"
2590,2023-03-31 10:58:00.982134,"(-271.0, 424.0, 43.0)","(86.0, 803.0, 1216.0)","(-245.0, -278.0, 154.0)","(-296.0, -414.0, -106.0)"
2591,2023-03-31 10:58:01.000884,"(-346.0, 431.0, 42.0)","(2.0, 834.0, 1212.0)","(-277.0, -225.0, 171.0)","(-341.0, -425.0, -105.0)"
2592,2023-03-31 10:58:01.021203,"(-374.0, 415.0, 35.0)","(-96.0, 887.0, 1235.0)","(-311.0, -220.0, 152.0)","(-345.0, -437.0, -55.0)"
2593,2023-03-31 10:58:01.041433,"(-388.0, 378.0, -53.0)","(-132.0, 909.0, 1262.0)","(-306.0, -173.0, 197.0)","(-358.0, -417.0, -44.0)"
2594,2023-03-31 10:58:01.041513,"(-411.0, 386.0, -34.0)","(-99.0, 915.0, 1263.0)","(-327.0, -198.0, 203.0)","(-419.0, -417.0, -64.0)"
2595,2023-03-31 10:58:01.061694,"(-420.0, 374.0, -78.0)","(-182.0, 916.0, 1322.0)","(-321.0, -158.0, 163.0)","(-346.0, -369.0, -48.0)"
2596,2023-03-31 10:58:01.081918,"(-411.0, 406.0, -70.0)","(-162.0, 907.0, 1298.0)","(-354.0, -76.0, 227.0)","(-400.0, -354.0, -29.0)"
2597,2023-03-31 10:58:01.102138,"(-399.0, 374.0, -66.0)","(-135.0, 893.0, 1314.0)","(-338.0, -120.0, 188.0)","(-416.0, -356.0, 30.0)"
2598,2023-03-31 10:58:01.122156,"(-462.0, 385.0, -81.0)","(-161.0, 876.0, 1286.0)","(-343.0, -86.0, 170.0)","(-480.0, -325.0, 15.0)"
2599,2023-03-31 10:58:01.122247,"(-404.0, 352.0, -89.0)","(-199.0, 865.0, 1328.0)","(-373.0, -86.0, 159.0)","(-474.0, -322.0, 20.0)"
2600,2023-03-31 10:58:01.142639,"(-449.0, 322.0, -107.0)","(-198.0, 936.0, 1267.0)","(-346.0, -44.0, 167.0)","(-460.0, -315.0, 12.0)"
2601,2023-03-31 10:58:01.162833,"(-458.0, 366.0, -83.0)","(-216.0, 876.0, 1263.0)","(-354.0, -22.0, 183.0)","(-490.0, -276.0, 6.0)"
2602,2023-03-31 10:58:01.183206,"(-509.0, 287.0, -143.0)","(-251.0, 936.0, 1320.0)","(-349.0, -49.0, 166.0)","(-471.0, -281.0, -30.0)"
2603,2023-03-31 10:58:01.203646,"(-436.0, 281.0, -92.0)","(-293.0, 917.0, 1301.0)","(-412.0, -15.0, 132.0)","(-497.0, -249.0, 36.0)"
2604,2023-03-31 10:58:01.203716,"(-443.0, 226.0, -102.0)","(-302.0, 947.0, 1284.0)","(-383.0, 45.0, 152.0)","(-452.0, -208.0, 34.0)"
2605,2023-03-31 10:58:01.222554,"(-475.0, 190.0, -113.0)","(-386.0, 973.0, 1361.0)","(-393.0, 44.0, 145.0)","(-441.0, -147.0, 66.0)"
2606,2023-03-31 10:58:01.242732,"(-439.0, 208.0, -109.0)","(-444.0, 958.0, 1352.0)","(-380.0, 70.0, 127.0)","(-483.0, -154.0, 50.0)"
2607,2023-03-31 10:58:01.262771,"(-402.0, 182.0, -124.0)","(-446.0, 1016.0, 1351.0)","(-334.0, 104.0, 163.0)","(-432.0, -149.0, 92.0)"
2608,2023-03-31 10:58:01.282811,"(-458.0, 147.0, -168.0)","(-458.0, 1032.0, 1389.0)","(-354.0, 112.0, 149.0)","(-447.0, -116.0, 74.0)"
2609,2023-03-31 10:58:01.282900,"(-382.0, 168.0, -176.0)","(-426.0, 1041.0, 1411.0)","(-317.0, 131.0, 130.0)","(-376.0, -99.0, 71.0)"
2610,2023-03-31 10:58:01.302747,"(-451.0, 181.0, -161.0)","(-378.0, 1064.0, 1401.0)","(-261.0, 138.0, 160.0)","(-366.0, -112.0, 105.0)"
2611,2023-03-31 10:58:01.322776,"(-391.0, 170.0, -191.0)","(-370.0, 1085.0, 1452.0)","(-274.0, 173.0, 189.0)","(-345.0, -142.0, 120.0)"
2612,2023-03-31 10:58:01.342498,"(-361.0, 152.0, -214.0)","(-377.0, 1052.0, 1471.0)","(-260.0, 172.0, 183.0)","(-293.0, -111.0, 121.0)"
2613,2023-03-31 10:58:01.342588,"(-303.0, 166.0, -214.0)","(-279.0, 1073.0, 1430.0)","(-241.0, 214.0, 153.0)","(-293.0, -125.0, 137.0)"
2614,2023-03-31 10:58:01.362570,"(-298.0, 171.0, -215.0)","(-291.0, 1074.0, 1477.0)","(-194.0, 175.0, 156.0)","(-304.0, -107.0, 136.0)"
2615,2023-03-31 10:58:01.383113,"(-250.0, 182.0, -243.0)","(-282.0, 1095.0, 1432.0)","(-144.0, 210.0, 181.0)","(-244.0, -115.0, 115.0)"
2616,2023-03-31 10:58:01.403434,"(-224.0, 185.0, -244.0)","(-233.0, 1099.0, 1422.0)","(-124.0, 191.0, 179.0)","(-267.0, -91.0, 145.0)"
2617,2023-03-31 10:58:01.423660,"(-154.0, 218.0, -212.0)","(-189.0, 1105.0, 1417.0)","(-71.0, 224.0, 148.0)","(-261.0, -33.0, 136.0)"
2618,2023-03-31 10:58:01.423747,"(-151.0, 200.0, -240.0)","(-201.0, 1061.0, 1433.0)","(-73.0, 222.0, 156.0)","(-177.0, -59.0, 117.0)"
2619,2023-03-31 10:58:01.443965,"(-138.0, 195.0, -230.0)","(-174.0, 1088.0, 1387.0)","(-34.0, 198.0, 132.0)","(-119.0, 1.0, 87.0)"
2620,2023-03-31 10:58:01.463959,"(-85.0, 153.0, -183.0)","(-164.0, 1061.0, 1453.0)","(50.0, 172.0, 149.0)","(-55.0, -106.0, 97.0)"
2621,2023-03-31 10:58:01.482906,"(-27.0, 171.0, -218.0)","(-89.0, 1048.0, 1458.0)","(3.0, 156.0, 160.0)","(-30.0, -87.0, 87.0)"
2622,2023-03-31 10:58:01.502706,"(-4.0, 153.0, -212.0)","(-91.0, 999.0, 1397.0)","(36.0, 152.0, 130.0)","(2.0, -128.0, 67.0)"
2623,2023-03-31 10:58:01.502794,"(21.0, 173.0, -177.0)","(-38.0, 968.0, 1435.0)","(86.0, 89.0, 95.0)","(-44.0, -169.0, 37.0)"
2624,2023-03-31 10:58:01.522560,"(-12.0, 158.0, -138.0)","(-58.0, 922.0, 1413.0)","(113.0, 53.0, 123.0)","(-13.0, -144.0, 34.0)"
2625,2023-03-31 10:58:01.542618,"(-7.0, 182.0, -169.0)","(-38.0, 921.0, 1367.0)","(89.0, 97.0, 98.0)","(42.0, -163.0, 20.0)"
2626,2023-03-31 10:58:01.562630,"(17.0, 189.0, -110.0)","(-27.0, 929.0, 1360.0)","(48.0, 35.0, 90.0)","(44.0, -109.0, 6.0)"
2627,2023-03-31 10:58:01.582923,"(25.0, 220.0, -128.0)","(-58.0, 901.0, 1320.0)","(57.0, 3.0, 54.0)","(40.0, -196.0, 4.0)"
2628,2023-03-31 10:58:01.583003,"(46.0, 221.0, -118.0)","(-67.0, 899.0, 1326.0)","(58.0, -9.0, 103.0)","(18.0, -142.0, -79.0)"
2629,2023-03-31 10:58:01.602580,"(30.0, 226.0, -74.0)","(-59.0, 877.0, 1355.0)","(50.0, -73.0, 54.0)","(56.0, -229.0, -35.0)"
2630,2023-03-31 10:58:01.622903,"(61.0, 168.0, -83.0)","(-111.0, 883.0, 1339.0)","(77.0, -69.0, 84.0)","(35.0, -227.0, -69.0)"
2631,2023-03-31 10:58:01.642925,"(24.0, 214.0, -83.0)","(-111.0, 888.0, 1363.0)","(116.0, -88.0, 108.0)","(6.0, -249.0, -20.0)"
2632,2023-03-31 10:58:01.662043,"(46.0, 213.0, -75.0)","(-56.0, 875.0, 1366.0)","(64.0, -61.0, 55.0)","(58.0, -285.0, -79.0)"
2633,2023-03-31 10:58:01.662129,"(-23.0, 247.0, -75.0)","(-66.0, 874.0, 1343.0)","(110.0, -107.0, 88.0)","(50.0, -290.0, -55.0)"
2634,2023-03-31 10:58:01.682298,"(26.0, 250.0, -40.0)","(-32.0, 887.0, 1324.0)","(85.0, -98.0, 103.0)","(19.0, -287.0, -83.0)"
2635,2023-03-31 10:58:01.702440,"(16.0, 251.0, -69.0)","(-28.0, 884.0, 1382.0)","(83.0, -92.0, 106.0)","(40.0, -286.0, -42.0)"
2636,2023-03-31 10:58:01.722510,"(27.0, 249.0, -41.0)","(-76.0, 906.0, 1349.0)","(105.0, -74.0, 142.0)","(60.0, -275.0, -30.0)"
2637,2023-03-31 10:58:01.742621,"(7.0, 295.0, -43.0)","(-72.0, 924.0, 1365.0)","(51.0, -130.0, 128.0)","(46.0, -296.0, -29.0)"
2638,2023-03-31 10:58:01.742697,"(37.0, 270.0, -100.0)","(-146.0, 944.0, 1382.0)","(74.0, -84.0, 92.0)","(38.0, -279.0, -40.0)"
2639,2023-03-31 10:58:01.762575,"(-2.0, 301.0, -43.0)","(-73.0, 957.0, 1339.0)","(87.0, -94.0, 132.0)","(12.0, -272.0, -33.0)"
2640,2023-03-31 10:58:01.782920,"(5.0, 297.0, -26.0)","(-96.0, 985.0, 1240.0)","(84.0, -67.0, 130.0)","(37.0, -263.0, -32.0)"
2641,2023-03-31 10:58:01.803521,"(7.0, 213.0, -104.0)","(-43.0, 967.0, 1253.0)","(105.0, -59.0, 115.0)","(42.0, -246.0, -1.0)"
2642,2023-03-31 10:58:01.803594,"(17.0, 248.0, -59.0)","(-34.0, 934.0, 1190.0)","(136.0, -20.0, 43.0)","(31.0, -246.0, -25.0)"
2643,2023-03-31 10:58:01.823410,"(57.0, 200.0, -76.0)","(-65.0, 945.0, 1123.0)","(85.0, -23.0, 122.0)","(41.0, -221.0, -38.0)"
2644,2023-03-31 10:58:01.843660,"(40.0, 182.0, -83.0)","(-51.0, 931.0, 1073.0)","(110.0, -23.0, 92.0)","(4.0, -217.0, -21.0)"
2645,2023-03-31 10:58:01.863951,"(3.0, 190.0, -74.0)","(14.0, 866.0, 1129.0)","(71.0, -12.0, 59.0)","(73.0, -159.0, -38.0)"
2646,2023-03-31 10:58:01.884120,"(41.0, 171.0, -72.0)","(52.0, 896.0, 1130.0)","(102.0, -2.0, 45.0)","(37.0, -130.0, -6.0)"
2647,2023-03-31 10:58:01.884206,"(1.0, 130.0, -96.0)","(127.0, 844.0, 1055.0)","(73.0, -48.0, 48.0)","(6.0, -122.0, -36.0)"
2648,2023-03-31 10:58:01.904342,"(47.0, 161.0, -53.0)","(151.0, 797.0, 1035.0)","(72.0, -44.0, 24.0)","(22.0, -149.0, -73.0)"
2649,2023-03-31 10:58:01.924573,"(21.0, 138.0, -40.0)","(152.0, 762.0, 1038.0)","(47.0, -7.0, 28.0)","(-11.0, -77.0, -44.0)"
2650,2023-03-31 10:58:01.944461,"(-8.0, 129.0, -2.0)","(180.0, 695.0, 991.0)","(77.0, -36.0, -21.0)","(-18.0, -163.0, -111.0)"
2651,2023-03-31 10:58:01.964707,"(-3.0, 77.0, -28.0)","(195.0, 655.0, 965.0)","(7.0, -83.0, 11.0)","(-27.0, -96.0, -106.0)"
2652,2023-03-31 10:58:01.964776,"(-15.0, 93.0, -38.0)","(178.0, 634.0, 942.0)","(-8.0, -114.0, -30.0)","(15.0, -123.0, -100.0)"
2653,2023-03-31 10:58:01.984495,"(-18.0, 75.0, -13.0)","(201.0, 592.0, 945.0)","(-24.0, -91.0, -20.0)","(-49.0, -97.0, -139.0)"
2654,2023-03-31 10:58:02.004625,"(-54.0, 125.0, 34.0)","(180.0, 567.0, 937.0)","(-20.0, -118.0, -44.0)","(-134.0, -126.0, -157.0)"
2655,2023-03-31 10:58:02.023904,"(-96.0, 103.0, 102.0)","(196.0, 483.0, 936.0)","(-8.0, -123.0, -43.0)","(-139.0, -143.0, -154.0)"
2656,2023-03-31 10:58:02.044382,"(-106.0, 115.0, 38.0)","(242.0, 482.0, 928.0)","(-41.0, -153.0, -54.0)","(-109.0, -129.0, -169.0)"
2657,2023-03-31 10:58:02.044461,"(-114.0, 190.0, 94.0)","(176.0, 446.0, 891.0)","(-103.0, -184.0, -40.0)","(-172.0, -160.0, -192.0)"
2658,2023-03-31 10:58:02.064608,"(-118.0, 139.0, 121.0)","(238.0, 395.0, 859.0)","(-59.0, -188.0, -26.0)","(-158.0, -158.0, -195.0)"
2659,2023-03-31 10:58:02.085095,"(-124.0, 180.0, 91.0)","(201.0, 439.0, 918.0)","(-181.0, -226.0, -38.0)","(-174.0, -136.0, -189.0)"
2660,2023-03-31 10:58:02.105358,"(-186.0, 168.0, 79.0)","(256.0, 412.0, 938.0)","(-124.0, -224.0, 23.0)","(-241.0, -197.0, -190.0)"
2661,2023-03-31 10:58:02.105456,"(-178.0, 158.0, 94.0)","(158.0, 455.0, 943.0)","(-179.0, -229.0, 5.0)","(-222.0, -187.0, -209.0)"
2662,2023-03-31 10:58:02.125603,"(-243.0, 174.0, 98.0)","(156.0, 493.0, 1023.0)","(-202.0, -257.0, -6.0)","(-261.0, -209.0, -202.0)"
2663,2023-03-31 10:58:02.145901,"(-257.0, 198.0, 68.0)","(40.0, 515.0, 1035.0)","(-206.0, -256.0, 12.0)","(-295.0, -236.0, -158.0)"
2664,2023-03-31 10:58:02.166040,"(-242.0, 167.0, 103.0)","(-30.0, 515.0, 1062.0)","(-229.0, -232.0, -8.0)","(-317.0, -256.0, -210.0)"
2665,2023-03-31 10:58:02.186832,"(-284.0, 140.0, 99.0)","(-125.0, 552.0, 1101.0)","(-225.0, -239.0, 40.0)","(-309.0, -214.0, -197.0)"
2666,2023-03-31 10:58:02.186915,"(-314.0, 177.0, 110.0)","(-122.0, 548.0, 1197.0)","(-245.0, -233.0, 24.0)","(-295.0, -187.0, -159.0)"
2667,2023-03-31 10:58:02.207468,"(-296.0, 207.0, 90.0)","(-173.0, 557.0, 1210.0)","(-234.0, -233.0, 19.0)","(-311.0, -171.0, -179.0)"
2668,2023-03-31 10:58:02.227757,"(-273.0, 131.0, 68.0)","(-232.0, 549.0, 1270.0)","(-212.0, -224.0, -18.0)","(-292.0, -168.0, -171.0)"
2669,2023-03-31 10:58:02.247538,"(-270.0, 118.0, 95.0)","(-277.0, 593.0, 1297.0)","(-225.0, -165.0, -29.0)","(-305.0, -143.0, -190.0)"
2670,2023-03-31 10:58:02.247613,"(-271.0, 133.0, 89.0)","(-278.0, 573.0, 1260.0)","(-209.0, -165.0, -21.0)","(-323.0, -116.0, -172.0)"
2671,2023-03-31 10:58:02.267900,"(-274.0, 103.0, 92.0)","(-265.0, 571.0, 1270.0)","(-226.0, -151.0, -14.0)","(-341.0, -136.0, -164.0)"
2672,2023-03-31 10:58:02.288296,"(-292.0, 20.0, 80.0)","(-265.0, 567.0, 1273.0)","(-250.0, -136.0, -25.0)","(-313.0, -102.0, -158.0)"
2673,2023-03-31 10:58:02.308317,"(-278.0, 96.0, 49.0)","(-317.0, 555.0, 1258.0)","(-241.0, -128.0, -56.0)","(-329.0, -63.0, -150.0)"
2674,2023-03-31 10:58:02.328706,"(-299.0, 81.0, 20.0)","(-308.0, 585.0, 1264.0)","(-250.0, -72.0, -26.0)","(-363.0, -70.0, -131.0)"
2675,2023-03-31 10:58:02.328801,"(-294.0, 49.0, 12.0)","(-322.0, 576.0, 1250.0)","(-257.0, -37.0, -36.0)","(-283.0, -20.0, -129.0)"
2676,2023-03-31 10:58:02.349007,"(-316.0, 10.0, 67.0)","(-296.0, 584.0, 1200.0)","(-247.0, -66.0, -77.0)","(-323.0, 24.0, -105.0)"
2677,2023-03-31 10:58:02.369276,"(-253.0, -20.0, 0.0)","(-295.0, 593.0, 1188.0)","(-252.0, -44.0, -51.0)","(-276.0, -3.0, -127.0)"
2678,2023-03-31 10:58:02.389976,"(-246.0, -9.0, 34.0)","(-261.0, 639.0, 1224.0)","(-224.0, -11.0, -79.0)","(-260.0, 35.0, -91.0)"
2679,2023-03-31 10:58:02.390052,"(-286.0, 29.0, -9.0)","(-239.0, 644.0, 1210.0)","(-177.0, 59.0, 3.0)","(-285.0, 53.0, -88.0)"
2680,2023-03-31 10:58:02.410649,"(-209.0, -108.0, -38.0)","(-252.0, 654.0, 1186.0)","(-213.0, 47.0, -21.0)","(-217.0, 38.0, -54.0)"
2681,2023-03-31 10:58:02.430814,"(-193.0, -37.0, -54.0)","(-283.0, 597.0, 1267.0)","(-93.0, 110.0, -38.0)","(-196.0, 51.0, -64.0)"
2682,2023-03-31 10:58:02.451159,"(-215.0, -63.0, -74.0)","(-202.0, 625.0, 1189.0)","(-119.0, 110.0, -15.0)","(-197.0, 48.0, -63.0)"
2683,2023-03-31 10:58:02.472738,"(-161.0, -12.0, -49.0)","(-227.0, 647.0, 1184.0)","(-94.0, 89.0, -24.0)","(-158.0, 56.0, -42.0)"
2684,2023-03-31 10:58:02.472801,"(-151.0, -14.0, -61.0)","(-196.0, 685.0, 1190.0)","(-54.0, 80.0, -8.0)","(-139.0, 44.0, -27.0)"
2685,2023-03-31 10:58:02.491507,"(-107.0, -48.0, -41.0)","(-177.0, 586.0, 1227.0)","(-42.0, 38.0, -23.0)","(-140.0, 45.0, -66.0)"
2686,2023-03-31 10:58:02.511810,"(-119.0, -13.0, -51.0)","(-191.0, 611.0, 1226.0)","(-67.0, 72.0, -34.0)","(-158.0, 38.0, -88.0)"
2687,2023-03-31 10:58:02.532133,"(-103.0, 8.0, -25.0)","(-287.0, 618.0, 1196.0)","(-19.0, 23.0, -31.0)","(-117.0, 36.0, -82.0)"
2688,2023-03-31 10:58:02.552196,"(-68.0, 7.0, -4.0)","(-280.0, 596.0, 1171.0)","(-34.0, 37.0, -74.0)","(-90.0, -21.0, -87.0)"
2689,2023-03-31 10:58:02.552279,"(-92.0, 7.0, -33.0)","(-256.0, 574.0, 1231.0)","(-70.0, -17.0, -61.0)","(-74.0, -38.0, -135.0)"
2690,2023-03-31 10:58:02.572501,"(-102.0, 48.0, 32.0)","(-284.0, 543.0, 1229.0)","(-63.0, -44.0, -68.0)","(-77.0, 4.0, -142.0)"
2691,2023-03-31 10:58:02.593137,"(-83.0, 26.0, 65.0)","(-306.0, 532.0, 1223.0)","(-45.0, -86.0, -16.0)","(-87.0, -20.0, -141.0)"
2692,2023-03-31 10:58:02.613303,"(-53.0, 79.0, 16.0)","(-275.0, 553.0, 1251.0)","(-48.0, -104.0, -20.0)","(-96.0, -59.0, -163.0)"
2693,2023-03-31 10:58:02.613372,"(-118.0, 61.0, 45.0)","(-322.0, 557.0, 1271.0)","(-40.0, -116.0, -75.0)","(-143.0, -83.0, -159.0)"
